-2129	172	3344	1	-122	-36
-2123	167	3304	-6	-70	-20
-2116	176	3303	-13	7	8
-2137	201	3378	-23	53	32
-2191	176	3468	-26	28	33
-2216	184	3502	-35	-25	52
-2246	164	3473	-42	-72	66
-2192	108	3460	-53	-100	36
-2127	101	3466	-56	-106	4
-2071	89	3441	-50	-107	-12
-2059	128	3443	-39	-104	-20
-2094	145	3454	-31	-58	8
-2128	141	3433	-31	-12	20
-2156	179	3483	-39	-4	69
-2183	195	3549	-57	-69	114
-2178	234	3564	-73	-174	147
-2135	223	3479	-92	-267	170
-2084	174	3407	-120	-279	188
-2140	119	3397	-139	-241	173
-2223	89	3490	-143	-199	155
-2219	100	3553	-145	-230	180
-2160	88	3570	-135	-326	180
-2076	111	3465	-133	-430	162
-2020	158	3343	-127	-469	193
-1998	217	3269	-145	-431	239
-2033	180	3217	-175	-314	256
-2044	138	3279	-201	-194	195
-2036	83	3346	-219	-195	171
-2004	9	3288	-220	-323	140
-1908	-19	3022	-226	-500	60
-1639	84	2754	-200	-552	29
-1351	18	2622	-114	-567	48
-1204	32	2536	-59	-715	15
-1135	290	2402	-64	-902	120
-1085	549	2379	-105	-1044	431
-1063	393	2612	-153	-1080	665
-1184	427	3135	-296	-1145	645
-1458	389	3764	-357	-1268	841
-1726	-21	4495	-348	-1389	572
-1882	-66	5615	-411	-1802	160
-2256	-248	6710	-420	-2239	49
-2628	-112	8390	-241	-1875	136
-3139	-424	10445	-16	-1417	164
-3351	78	9995	-14	-1026	-124
-3384	245	9483	-108	121	-177
-3419	126	9229	-141	765	-306
-3601	-255	7198	-71	920	-1073
-3872	492	3649	-57	1633	-1417
-2649	230	1808	157	2116	-550
-1221	-71	1202	705	2415	204
-256	-293	1919	861	2314	448
-980	-8	2436	404	-524	775
-649	-369	823	-250	-4958	764
-578	-379	-737	-33	-5110	287
-432	-246	-675	-257	-4749	-328
25	-33	-885	279	-6083	-759
2328	510	-1826	700	-4113	-551
1728	472	-1619	-263	-653	-389
1038	-33	-924	-345	1261	-171
424	-94	-413	-42	2118	-187
-594	3	87	-501	1980	-117
-763	-323	516	239	451	-84
-798	186	482	260	-54	-55
-975	650	715	-42	101	313
-3562	-755	618	-102	1725	574
-1219	-371	4724	583	4393	-1258
-3458	640	13036	461	5852	149
-6149	-112	13660	-19	2021	-243
-5565	-15	11408	-441	-1470	-710
-1783	-6	7919	-71	-3456	-834
-491	359	4637	80	-2844	-743
-495	1046	2085	131	-164	-330
-912	553	4266	70	2766	730
-2267	-149	6701	-55	2341	509
-2549	-75	6549	-96	89	7
-1585	-76	4245	-27	-1269	54
-906	-127	2758	45	-761	143
-909	-252	3013	120	198	213
-1166	-318	3411	92	247	99
-1336	-202	3521	-20	-67	-94
-1243	-50	3375	-90	-268	-138
-1085	102	3394	-110	-152	-94
-1074	153	3631	-42	0	61
-1254	120	3878	61	-21	145
-1301	79	3964	96	-201	95
-1231	77	3835	69	-382	11
-1076	92	3641	13	-417	-47
-989	102	3547	-41	-272	-63
-1062	58	3739	-57	-108	-56
-1137	74	3898	-39	-97	-58
-1166	99	3933	-8	-166	-53
